,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
180,eth,2016-06-29T00:00:00.000000000Z,20187,1.62520194,1036178047,3.809373306,70.39732107,12.71232855,81509696.91,49897,14718998.27,4.254172367
181,eth,2016-06-30T00:00:00.000000000Z,19713,1.59845681,1015746448,3.809838379,110.47984,12.45677609,81541679.87,63952,9193952.929,4.26324315
182,eth,2016-07-01T00:00:00.000000000Z,20006,1.5762053,1001449061,3.919070885,115.1451913,12.27652637,81574301.28,40085,8697272.108,4.272180914
183,eth,2016-07-02T00:00:00.000000000Z,19728,1.55565722,988374176.4,3.933970807,225.7260651,12.11150575,81606217.84,39257,4378644.425,4.276221178
184,eth,2016-07-03T00:00:00.000000000Z,20052,1.51727898,964004440.6,4.042352331,197.7387588,11.8082437,81638257.53,39757,4875141.558,4.280837367
185,eth,2016-07-04T00:00:00.000000000Z,20543,1.45830154,932558663.2,4.0333312,79.06217165,11.41856442,81670394.72,39950,11795257.37,4.293638907
186,eth,2016-07-05T00:00:00.000000000Z,20930,1.33796587,859479055.5,4.023281451,21.67861957,10.51968501,81701976.28,39270,39646392.28,4.421413561
187,eth,2016-07-06T00:00:00.000000000Z,19880,1.34206433,863036744.4,4.020582416,90.45970966,10.55904823,81734331.12,37900,9540565.05,4.432680908
188,eth,2016-07-07T00:00:00.000000000Z,20059,1.32983519,826922802.7,4.032098811,68.28135534,10.1132562,81766227.06,40433,12110521.22,4.447417052
189,eth,2016-07-08T00:00:00.000000000Z,20907,1.52118921,928385564.4,4.01563281,86.43983302,11.34970977,81798176.59,42506,10740251.71,4.458835506
190,eth,2016-07-09T00:00:00.000000000Z,21237,1.46976975,896292541.4,4.000347025,168.2848704,10.95297404,81830974.72,40410,5326043.508,4.464318894
191,eth,2016-07-10T00:00:00.000000000Z,20305,1.45715749,897344336.4,4.091120354,132.179992,10.96154541,81862940.19,39358,6788806.101,4.470766705
192,eth,2016-07-11T00:00:00.000000000Z,19487,1.41755146,865343042.3,4.137160747,71.28134087,10.56650381,81894925.5,38582,12139825.54,4.484134208
193,eth,2016-07-12T00:00:00.000000000Z,21151,1.41423473,864600821.9,4.152695558,104.9806755,10.55334833,81926682.84,40811,8235809.286,4.492984896
194,eth,2016-07-13T00:00:00.000000000Z,18017,1.39680883,856246348.8,4.216325872,94.27483599,10.44727256,81958840.81,35740,9082448.565,4.502710126
195,eth,2016-07-14T00:00:00.000000000Z,20859,1.53342748,945874521.3,4.155308016,98.50034284,11.53636973,81990655.97,42809,9602753.595,4.513800333
196,eth,2016-07-15T00:00:00.000000000Z,20896,1.55367209,983737798.1,4.068845002,21.73422172,11.99350557,82022540.66,41110,45262158.94,4.564695004
197,eth,2016-07-16T00:00:00.000000000Z,19326,1.5241321,961571692.2,4.123999677,133.3186978,11.71866588,82054706.75,38062,7212579.39,4.572512024
198,eth,2016-07-17T00:00:00.000000000Z,16402,1.47360367,924022096.5,4.16105818,120.0037732,11.2566893,82086488.47,33914,7699942.026,4.580264551
199,eth,2016-07-18T00:00:00.000000000Z,18988,1.45245902,910098204.5,4.227076187,40.49193669,11.08267701,82118986.59,39198,22476035.45,4.614087219
200,eth,2016-07-19T00:00:00.000000000Z,26614,1.48504629,959161482.4,4.173349195,8.55728077,11.67562511,82150760.5,44184,112087181.4,4.73129508
201,eth,2016-07-20T00:00:00.000000000Z,25428,1.58086761,1027571862,4.056383083,2.64131327,12.50351007,82182671.59,50631,389038238.1,5.222604307
202,eth,2016-07-21T00:00:00.000000000Z,22477,1.59622328,1047884668,4.259266045,24.37608163,12.74559164,82215459.09,44882,42988232.65,5.266495145
203,eth,2016-07-22T00:00:00.000000000Z,24563,1.80928548,1219304363,4.108512796,28.10573725,14.82488289,82247149.72,48458,43382756.76,5.308532218
204,eth,2016-07-23T00:00:00.000000000Z,22510,1.72251768,1188483259,4.287015939,30.86991139,14.4444566,82279540.97,45006,38499730.16,5.34493229
205,eth,2016-07-24T00:00:00.000000000Z,26999,1.53565124,1047048087,4.185700363,6.76367658,12.72063053,82311020.97,58215,154804576.3,5.547825361
206,eth,2016-07-25T00:00:00.000000000Z,25220,1.62387863,1139651580,4.051340975,10.35792604,13.84029495,82343012.53,54856,110027005,5.69731714
207,eth,2016-07-26T00:00:00.000000000Z,30114,1.41274779,985461031.9,3.86470009,5.02132561,11.96328494,82373782.53,61930,196255154.4,6.018391017
208,eth,2016-07-27T00:00:00.000000000Z,28854,1.50275066,1076360741,3.672282135,8.60276186,13.06156389,82406727.84,53035,125118044.5,6.222098554
209,eth,2016-07-28T00:00:00.000000000Z,24418,1.49895319,1062491638,3.91955707,12.0109173,12.88820316,82439082.06,48555,88460490.62,6.368058851
210,eth,2016-07-29T00:00:00.000000000Z,23504,1.47844414,1062062871,3.816589563,20.257535,12.87801282,82471021.44,47243,52428040.79,6.451577069
211,eth,2016-07-30T00:00:00.000000000Z,20537,1.4460724,1032831094,3.785729895,26.69546586,12.51876066,82502663.16,42011,38689382.66,6.512217132
212,eth,2016-07-31T00:00:00.000000000Z,21395,1.39696176,985971277.8,3.801342324,30.66743724,11.94611594,82534882.69,48749,32150429.46,6.566481007
213,eth,2016-08-01T00:00:00.000000000Z,21697,1.31202406,908811644.8,3.757219214,16.52110267,11.00702945,82566477.06,45978,55009139.7,6.663796906
214,eth,2016-08-02T00:00:00.000000000Z,20299,1.03821217,690196292.8,3.465577137,8.66790829,8.356106622,82597832.22,49041,79626626.1,6.86533107
215,eth,2016-08-03T00:00:00.000000000Z,22724,1.28194042,871082593.5,3.368457667,9.77209615,10.54202449,82629536.12,49475,89139789.44,7.020450114
216,eth,2016-08-04T00:00:00.000000000Z,21846,1.37067625,930817536.9,3.662887335,23.86905908,11.26047174,82662392.69,46761,38996825.71,7.081039121
217,eth,2016-08-05T00:00:00.000000000Z,20746,1.35538289,923413968.9,3.743566231,20.46634017,11.16655372,82694624.72,43212,45118666.12,7.149241826
218,eth,2016-08-06T00:00:00.000000000Z,19499,1.33732917,909170279.8,3.667605997,49.6946805,10.99011149,82726210.81,41487,18295122.75,7.153147927
219,eth,2016-08-07T00:00:00.000000000Z,20085,1.33727286,912271891.3,3.769247187,41.89511318,11.02330068,82758505.66,42955,21775138.48,7.02462073
220,eth,2016-08-08T00:00:00.000000000Z,20439,1.36170784,936353079,3.845015634,41.47674224,11.30988489,82790681.59,42984,22575376.67,7.043332543
221,eth,2016-08-09T00:00:00.000000000Z,22799,1.44237233,1019313060,4.026738555,23.23166257,12.30707385,82823348,47057,43876027.25,7.087722908
222,eth,2016-08-10T00:00:00.000000000Z,21183,1.40555632,1002104046,4.124060264,18.23759103,12.09459738,82855510.97,46290,54947171.72,7.15124075
223,eth,2016-08-11T00:00:00.000000000Z,22502,1.36139959,970230501.1,4.222562442,23.09680589,11.70536061,82887707.06,48171,42007128.84,7.21027697
224,eth,2016-08-12T00:00:00.000000000Z,20078,1.37023345,978291067.7,4.178023282,40.06223627,11.79803669,82919819.09,44400,24419282.57,7.228969468
225,eth,2016-08-13T00:00:00.000000000Z,19446,1.34810231,960342929.8,4.167207784,33.8141317,11.57711733,82951818,41088,28400638.48,7.242162287
226,eth,2016-08-14T00:00:00.000000000Z,19439,1.31342481,934446262.2,4.182995075,54.79920844,11.26058884,82983783.16,40577,17052185.4,7.173494293
227,eth,2016-08-15T00:00:00.000000000Z,19883,1.30295006,926417786.4,4.195085818,54.2555858,11.15949328,83016115.81,42302,17075067.44,7.17734925
228,eth,2016-08-16T00:00:00.000000000Z,20876,1.30228173,926812197.4,4.314873013,95.0036573,11.1599375,83048153,48949,9755542.3,7.150030885
229,eth,2016-08-17T00:00:00.000000000Z,20012,1.27532003,897376783.2,4.274293425,50.24022784,10.80133834,83080147.53,44867,17861718.03,7.157294763
230,eth,2016-08-18T00:00:00.000000000Z,19717,1.27147291,894045572.3,4.31578215,64.04843309,10.75699655,83112936.59,47799,13958898.43,7.161694207
231,eth,2016-08-19T00:00:00.000000000Z,20028,1.26922712,893499879.5,4.348597233,91.85919899,10.74631385,83144778,42948,9726841.616,7.171243549
232,eth,2016-08-20T00:00:00.000000000Z,19626,1.32847972,939522269.3,4.447510905,55.82517186,11.29545668,83177006.12,41318,16829724.62,7.192608895
233,eth,2016-08-21T00:00:00.000000000Z,20155,1.31014572,928749318.4,4.446163826,23.04108963,11.1615503,83209705.97,42543,40308393.97,7.262921552
234,eth,2016-08-22T00:00:00.000000000Z,19998,1.30046418,922915913.2,4.536096959,32.24310194,11.08714305,83241995.66,44250,28623670.11,7.293780697
235,eth,2016-08-23T00:00:00.000000000Z,21902,1.29050651,915916205.6,4.579628415,18.74220772,10.9988015,83274182.69,48430,48869173.75,7.384370848
236,eth,2016-08-24T00:00:00.000000000Z,19911,1.29220364,917711248.3,4.588107319,88.06103827,11.01608796,83306456.12,46821,10421308.52,7.396185709
237,eth,2016-08-25T00:00:00.000000000Z,21375,1.32563714,944968738.9,4.75065372,102.4657539,11.33890937,83338591.75,49868,9222288.456,7.402863191
238,eth,2016-08-26T00:00:00.000000000Z,19894,1.32003879,940374657.1,4.868135309,42.52991095,11.27947023,83370463.16,47292,22110901.15,7.437246838
239,eth,2016-08-27T00:00:00.000000000Z,19759,1.30782477,932759206.6,4.853630229,110.8915701,11.18379176,83402769.56,47938,8411452.786,7.444588018
240,eth,2016-08-28T00:00:00.000000000Z,20068,1.28920071,918376298.7,4.805256454,125.4121539,11.00711414,83434793.78,42607,7322865.209,7.449448072
241,eth,2016-08-29T00:00:00.000000000Z,21079,1.2816991,914640505.3,4.743953509,84.84472025,10.9581455,83466723.94,45510,10780169.97,7.460930972
242,eth,2016-08-30T00:00:00.000000000Z,20261,1.31421311,939441536.6,4.757493823,119.5433284,11.25098615,83498595.03,46979,7858586.082,7.465767939
243,eth,2016-08-31T00:00:00.000000000Z,21843,1.35351779,969501612.4,4.855148172,93.46355377,11.60652581,83530733.31,45846,10373044.61,7.452053242
244,eth,2016-09-01T00:00:00.000000000Z,22184,1.4069544,1012422189,4.893308081,50.4621105,12.11575115,83562478,47491,20063017.17,7.476933051
245,eth,2016-09-02T00:00:00.000000000Z,22712,1.40823201,1014999264,4.944486391,57.83483017,12.14188575,83594862.06,55413,17549965.33,7.496439934
246,eth,2016-09-03T00:00:00.000000000Z,20236,1.3792781,994690589.6,4.717941873,83.44960166,11.89446262,83626358,44792,11919656.53,7.512782402
247,eth,2016-09-04T00:00:00.000000000Z,20979,1.36379393,983126836.8,4.593036892,66.60438405,11.75170669,83658217.69,48128,14760692.57,7.531574509
248,eth,2016-09-05T00:00:00.000000000Z,20429,1.35789725,985375684.4,4.758155397,130.0553877,11.77405707,83690411.75,42667,7576584.884,7.537349341
249,eth,2016-09-06T00:00:00.000000000Z,20734,1.35132229,981715794.4,4.729457631,91.28784982,11.72588689,83722093.16,49102,10754068.55,7.548569176
250,eth,2016-09-07T00:00:00.000000000Z,19728,1.33630618,970411606.7,4.863211281,104.9773116,11.58640094,83754360.97,48701,9244012.751,7.55629746
251,eth,2016-09-08T00:00:00.000000000Z,22666,1.31033871,956001680.7,4.769036457,60.56512538,11.41000412,83786269.56,55970,15784689.2,7.563773158
252,eth,2016-09-09T00:00:00.000000000Z,20896,1.33684985,977351430.4,4.798788495,152.9007266,11.66033261,83818486.44,53918,6392065.31,7.568289694
253,eth,2016-09-10T00:00:00.000000000Z,20367,1.38921683,1018889029,4.842102163,159.3214247,12.15128415,83850317.06,42875,6395178.994,7.566031968
254,eth,2016-09-11T00:00:00.000000000Z,20742,1.33253298,978287213.8,5.021414615,123.00238,11.66256646,83882670.03,43345,7953400.69,7.573814961
255,eth,2016-09-12T00:00:00.000000000Z,21974,1.35600695,998832796.7,4.999112701,98.25784378,11.90292442,83914907.06,45123,10165425.56,7.582697705
256,eth,2016-09-13T00:00:00.000000000Z,20755,1.35850955,1001980227,4.980464631,100.3884436,11.93589375,83946811.91,42591,9981031.594,7.591713257
257,eth,2016-09-14T00:00:00.000000000Z,20528,1.3558153,1001196046,5.115506059,124.1452232,11.92193268,83979340.66,53859,8064716.633,7.586509108
258,eth,2016-09-15T00:00:00.000000000Z,21252,1.36144815,1006209482,5.105144277,164.4279147,11.97704125,84011523.47,52622,6119456.564,7.586821673
259,eth,2016-09-16T00:00:00.000000000Z,21568,1.41376052,1059502238,5.100221616,26.21212326,12.60655409,84043762.53,57532,40420313.46,7.637594004
260,eth,2016-09-17T00:00:00.000000000Z,21193,1.43385201,1076993126,5.276001413,118.8883669,12.80976952,84075917.53,46882,9058860.461,7.642984048
261,eth,2016-09-18T00:00:00.000000000Z,19686,1.39464272,1046560680,4.679009079,56.73802988,12.44342863,84105491.44,37893,18445488.54,7.656344475
262,eth,2016-09-19T00:00:00.000000000Z,20994,1.45507705,1096155072,4.666584025,100.2052074,13.0277881,84139768.31,40505,10939102.87,7.665978697
263,eth,2016-09-20T00:00:00.000000000Z,24631,1.58188417,1238723151,5.3372999,24.47252214,14.71652465,84172260.81,54067,50616897.77,7.733455497
264,eth,2016-09-21T00:00:00.000000000Z,20955,1.47419981,1159527331,5.468155992,25.00417298,13.77039792,84204344.56,44549,46373352.64,7.799734089
265,eth,2016-09-22T00:00:00.000000000Z,17551,1.40669176,1111634634,4.7428373,46.89433535,13.19667709,84235950.19,52657,23705094.14,7.831641952
266,eth,2016-09-23T00:00:00.000000000Z,18092,1.4416445,1126653095,5.238788766,42.04544416,13.36952722,84270227.06,35219,26796080.22,7.860266357
267,eth,2016-09-24T00:00:00.000000000Z,18565,1.39926668,1092689896,5.048434775,62.9423255,12.96137446,84303551.28,43418,17360176.76,7.872429657
268,eth,2016-09-25T00:00:00.000000000Z,20158,1.40945375,1103608395,5.473933875,30.23082272,13.08554991,84337945.5,38713,36506065.53,7.918383974
269,eth,2016-09-26T00:00:00.000000000Z,23266,1.38573874,1085180192,5.102155088,86.06006709,12.86214592,84370073.16,43514,12609567.12,7.927550655
270,eth,2016-09-27T00:00:00.000000000Z,17521,1.4020752,1105549105,5.011871828,73.71021118,13.09809112,84405360.66,46817,14998588.22,7.937186427
271,eth,2016-09-28T00:00:00.000000000Z,18839,1.40005345,1124570945,5.752985492,34.1038837,13.31834111,84437764.09,42797,32974864.52,7.980346824
272,eth,2016-09-29T00:00:00.000000000Z,19818,1.37875637,1109387428,5.935956897,39.59428705,13.13349603,84470077.53,40416,28018876.21,8.007607896
273,eth,2016-09-30T00:00:00.000000000Z,17640,1.38414255,1120467013,5.797529407,87.70371593,13.25969776,84501700.81,35836,12775593.38,8.014890092
274,eth,2016-10-01T00:00:00.000000000Z,22028,1.37912542,1119040480,5.104269128,89.48573462,13.23741489,84536179.41,53076,12505238.79,8.023942569
275,eth,2016-10-02T00:00:00.000000000Z,22758,1.38227991,1123451082,5.340542002,30.24142007,13.28397136,84571928.94,51105,37149415.59,8.055660755
276,eth,2016-10-03T00:00:00.000000000Z,21671,1.40210881,1142215245,5.855980192,143.661238,13.50053057,84605211.59,47672,7950754.576,8.057612451
277,eth,2016-10-04T00:00:00.000000000Z,40270,1.3833614,1127879262,6.088857587,124.8739895,13.32603608,84637266.12,56662,9032139.254,8.064463065
278,eth,2016-10-05T00:00:00.000000000Z,17560,1.35803587,1107781685,5.439870944,88.48007154,13.08346682,84670347.69,41719,12520126.46,8.070898936
279,eth,2016-10-06T00:00:00.000000000Z,18040,1.33754572,1090382375,5.778777348,89.77238735,12.87298188,84703170.19,36826,12146077.51,8.079144824
280,eth,2016-10-07T00:00:00.000000000Z,19625,1.32677321,1075385297,4.763411386,92.65895548,12.69044818,84739741.44,43708,11605843.08,8.086542101
281,eth,2016-10-08T00:00:00.000000000Z,19591,1.28211003,1037953258,5.469106918,80.58533016,12.24350364,84775836.12,37690,12880176.28,8.097638289
282,eth,2016-10-09T00:00:00.000000000Z,20008,1.2667223,1024986695,5.946889923,33.48480053,12.08578726,84809261.75,43940,30610506.22,8.144730595
283,eth,2016-10-10T00:00:00.000000000Z,51780,1.2366807,998870548.1,6.04354792,32.5961079,11.77324821,84842392.69,44940,30643859.42,8.194448887
284,eth,2016-10-11T00:00:00.000000000Z,2268294,1.23497556,998534050.7,6.280078331,32.85515657,11.76477825,84874872.22,41053,30392004.03,8.234634919
285,eth,2016-10-12T00:00:00.000000000Z,7157228,1.2411892,1004173165,5.755959105,32.08225624,11.82660739,84907964.87,30002,31299954.64,8.283291537
286,eth,2016-10-13T00:00:00.000000000Z,4981603,1.25416414,1015794259,5.816007775,88.20957637,11.95856936,84942791.12,32244,11515691.39,8.285492316
287,eth,2016-10-14T00:00:00.000000000Z,1015290,1.2447116,1011634227,6.473120655,32.47643926,11.90498188,84975704.87,42006,31149788.89,8.328496063
288,eth,2016-10-15T00:00:00.000000000Z,713710,1.24960496,1016449742,6.659898575,87.73690194,11.95711926,85007912.06,33662,11585202.12,8.338632534
289,eth,2016-10-16T00:00:00.000000000Z,1183203,1.25002324,1017241694,6.670062387,53.40375429,11.96180171,85040842.37,34990,19048130.74,8.362741209
290,eth,2016-10-17T00:00:00.000000000Z,1078043,1.25012532,1018234615,6.355610275,47.66497949,11.9689211,85073216.44,38136,21362321.48,8.393867034
291,eth,2016-10-18T00:00:00.000000000Z,879126,1.30730549,1068093310,6.581873118,31.27136045,12.55007316,85106540.5,51898,34155639.35,8.441208869
292,eth,2016-10-19T00:00:00.000000000Z,14565,1.25238111,1021038135,6.172167162,133.5406334,11.99250575,85139682.69,38497,7645898.542,8.44195694
293,eth,2016-10-20T00:00:00.000000000Z,20948,1.25938079,1027411602,6.765309678,118.8880021,12.06247161,85174219.25,43438,8641844.287,8.441912474
294,eth,2016-10-21T00:00:00.000000000Z,23299,1.26124104,1029455280,7.20823746,122.9162727,12.08190853,85206346.12,57780,8375256.245,8.442254024
295,eth,2016-10-22T00:00:00.000000000Z,19093,1.25695605,1026595006,7.25686593,177.8053238,12.04385859,85238048.78,37772,5773702.292,8.438262252
296,eth,2016-10-23T00:00:00.000000000Z,17749,1.24785332,1019567217,7.099478443,193.1282855,11.95701446,85269380.66,35364,5279222.641,8.440731864
297,eth,2016-10-24T00:00:00.000000000Z,18902,1.2447803,1017342806,7.140855053,136.2030705,11.92644316,85301442.53,52547,7469308.894,8.444712425
298,eth,2016-10-25T00:00:00.000000000Z,19401,1.19909151,966537734,7.30349187,85.86449768,11.3266441,85333107.06,47610,11256546.77,8.450801277
299,eth,2016-10-26T00:00:00.000000000Z,19013,1.21459513,981190141,7.393307726,96.47521683,11.49404798,85365063.94,45158,10170385.44,8.440037221
300,eth,2016-10-27T00:00:00.000000000Z,18772,1.21287765,980001528.7,7.294560957,110.0551281,11.47589686,85396508.94,44353,8904642.116,8.43957198
301,eth,2016-10-28T00:00:00.000000000Z,18838,1.17555376,950669027.1,7.002165838,62.06713253,11.12836086,85427588,41522,15316786.65,8.447691571
302,eth,2016-10-29T00:00:00.000000000Z,17149,1.10381714,889894991.6,5.579363622,52.41663857,10.41333964,85457213.78,40011,16977338.03,8.459025611
303,eth,2016-10-30T00:00:00.000000000Z,15450,1.21118769,960599887.8,5.354979916,37.91267236,11.23650865,85489178,39435,25337171.66,8.489879858
304,eth,2016-10-31T00:00:00.000000000Z,19967,1.18520079,938764718.6,5.758279054,78.33157847,10.97698263,85521199.25,45031,11984498.93,8.501706192
305,eth,2016-11-01T00:00:00.000000000Z,20645,1.16660267,924574526.1,4.957422369,31.25713553,10.80720256,85551697.69,49025,29579630.71,8.551191523
306,eth,2016-11-02T00:00:00.000000000Z,21127,1.1690831,927211411.3,4.459946924,20.46428615,10.83408093,85582839.72,43519,45308759.11,8.634810735
307,eth,2016-11-03T00:00:00.000000000Z,19392,1.17235566,930527265.9,4.23696765,8.75457663,10.86886095,85614055.66,42346,106290378.8,8.846515464
308,eth,2016-11-04T00:00:00.000000000Z,13375,1.20191474,955301063.3,3.906232481,80.37564157,11.15419808,85644979.25,32572,11885454.91,8.859041466
309,eth,2016-11-05T00:00:00.000000000Z,16488,1.201394,954651306.8,3.678223066,110.6349497,11.14252308,85676403.78,37690,8628840.251,8.8518791
310,eth,2016-11-06T00:00:00.000000000Z,15005,1.1861356,942268590.4,3.618520156,198.014723,10.99391362,85708203.94,34391,4758578.433,8.842455046
311,eth,2016-11-07T00:00:00.000000000Z,18175,1.17931621,935926946.1,4.282850718,147.3994814,10.91568669,85741463,41941,6349594.566,8.838074758
312,eth,2016-11-08T00:00:00.000000000Z,16982,1.17352113,931401242.5,4.795536402,148.8437486,10.85880944,85773790.19,41569,6257577.165,8.82526958
